id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
40267387,Executive style suite in the heart of downtown,311051988,Atiqa,,Bay Street Corridor,43.6615,-79.3849,Entire home/apt,110,1,8,2020-01-25,2.96,1,128
40267420,Heart of the city modern Condo close to CN Tower!♥,35275735,Sory Ibrahim,,Waterfront Communities-The Island,43.64159,-79.38177,Entire home/apt,200,3,0,,,1,0
40267623,modern condo in Yorkville area,106420029,Kamiar,,Bay Street Corridor,43.66697,-79.38972,Entire home/apt,110,2,4,2020-01-24,1.58,2,9
40268516,Yorkville Luxury Hotel Style Suite 006,295286795,Guangyu,,Annex,43.66957,-79.39375,Entire home/apt,148,3,6,2020-01-19,2.4,7,74
40269867,Beautiful 1 bedroom basement suite!!,90470391,Chilombo,,Maple Leaf,43.71023,-79.47627,Entire home/apt,90,5,3,2020-01-14,1.88,1,0
40274476,"Sweet spot in the heart of Dundas West, Toronto!",161114179,Juana,,Little Portugal,43.6505,-79.42958,Entire home/apt,76,29,1,2020-01-23,1,1,202
40278145,Modern private room near at Lawrence station.,87136721,Sungwon,,Lawrence Park North,43.72334,-79.41239,Private room,40,1,0,,,12,78
40279631,Private Room & Breakfast in Midtown Toronto,311151104,Hareg,,Briar Hill-Belgravia,43.70198,-79.45053,Private room,50,2,3,2020-01-03,1.25,1,269
40279984,"Very nice place downtown toronto, for unique",311156502,Mohamed,,Waterfront Communities-The Island,43.63961,-79.39757,Entire home/apt,500,1,0,,,1,0
40281890,Open Concept Basement Master Bedroom Rental,50838391,Rod,,Westminster-Branson,43.78513,-79.45859,Private room,99,2,0,,,1,88
40283097,DESIGNER CURATED 2BDRM & DEN+PRKG DWTN/QUEEN WEST,212832355,Alan Owner Of Luxury Residences,,Bay Street Corridor,43.64807,-79.38622,Entire home/apt,148,28,0,,,6,228
40283224,Toronto Marina South Beach Town Home Condominium,311179556,Philip,,Niagara,43.63397,-79.40058,Entire home/apt,346,1,0,,,1,179
40283691,Private room two blocks from the Beach,54534415,Renata,,The Beaches,43.66941,-79.29226,Private room,49,2,2,2019-12-14,0.73,1,0
40284989,Executive Studio - ACC/MTCC/CN+ Easy Parking,191559423,Kim,,Waterfront Communities-The Island,43.64347,-79.38115,Entire home/apt,76,1,0,,,20,230
40285524,High rise condo on 427 excellent for commuting,186295791,Jasline,,Etobicoke West Mall,43.64001,-79.56358,Entire home/apt,64,1,0,,,1,335
40287204,Luxury 2BR/2Bath in Core DT w/lake and park Views,200774688,Niu,,Waterfront Communities-The Island,43.63915,-79.39868,Entire home/apt,229,1,9,2020-02-10,3.42,7,79
40289218,Unobstructed CN Tower Views,176254431,Gelareh,,Waterfront Communities-The Island,43.64141,-79.38329,Entire home/apt,99,1,2,2019-12-17,0.73,2,73
40289238,Luxury Studio with Panoramic Downtown Toronto View,311241702,Ashley,,Waterfront Communities-The Island,43.64624,-79.39254,Entire home/apt,85,30,0,,,1,188
40289500,TORONTO Priv Apart Pearson Airport Humber College,116605673,Steven,,West Humber-Clairville,43.73415,-79.59493,Entire home/apt,60,1,25,2020-02-05,8.82,4,85
40290267,NEW Waterfront Condo - Luxury Designer Suite,191559423,Kim,,Waterfront Communities-The Island,43.64208,-79.38146,Entire home/apt,97,1,1,2020-01-26,1,20,125
40290379,Kashaneh at Ice,12033867,Nancy,,Waterfront Communities-The Island,43.64243,-79.38258,Entire home/apt,258,1,10,2020-02-09,6.67,12,289
40304592,MCS Executive Suite - 2BR - PANORAMIC VIEW,50396723,Yumi,,Waterfront Communities-The Island,43.64167,-79.38272,Entire home/apt,400,1,1,2020-01-01,0.67,10,209
40305460,"City view, private bedroom link to Subway station",222101383,Hoàng Hà,,Lansing-Westgate,43.76061,-79.41102,Private room,50,1,5,2020-02-09,2.59,1,0
40306059,"Lux Downtown 2BRCondo Near Jays,CN,Lake w/Parking",271873529,Jell,,Niagara,43.63815,-79.40438,Entire home/apt,200,1,13,2020-01-26,6.39,6,198
40306439,Exquisite Corner Suite with Stunning Views/DT+LAKE,311399896,Kenny,,North St.James Town,43.66714,-79.37535,Entire home/apt,139,1,4,2020-02-13,1.54,1,167
40306832,grand room with own toilet,63526506,Damon,,Willowdale East,43.78094,-79.39576,Private room,38,1,0,,,50,363
40307107,Cozy bedroom in pet friendly apartment,132524453,Jeannaly,,High Park-Swansea,43.63684,-79.46741,Private room,86,1,0,,,1,89
40307415,Luxury Condo | CN Tower |Roger Center & Lake view,95767770,Newman,,Waterfront Communities-The Island,43.64089,-79.38315,Entire home/apt,99,29,0,,,4,139
40308192,Stunning Downtown 1bdrm Condo near CN Tower,276561726,Matt,,Waterfront Communities-The Island,43.63975,-79.39661,Entire home/apt,200,1,5,2020-02-01,2.17,6,214
40309035,BEACH VIEW - ‘15 from downtown - boho living ✨,75993267,Saturn,,Birchcliffe-Cliffside,43.67462,-79.27702,Private room,50,1,0,,,3,365
40309149,"Beautiful House in DT Toronto near UofT, Chinatown",40705427,Jasmine,,Kensington-Chinatown,43.65358,-79.39674,Entire home/apt,5000,1,6,2020-01-19,2.57,1,78
40309564,Heart of King West -- trendy one bedroom.,311466156,Gabriel,,Waterfront Communities-The Island,43.64425,-79.40134,Entire home/apt,164,2,4,2020-02-03,1.6,1,3
40310327,"COZY PRIVATE ROOM IN A 3 BRDM HOUSE, CLOSE TO SBWY",311471982,Sadia,,Taylor-Massey,43.70035,-79.29281,Private room,30,30,1,2020-01-01,0.67,1,16
40310724,Spacious 1Bdrm Condo + Free Pkg in DowntownToronto,46323965,Justin,,Bay Street Corridor,43.65884,-79.38466,Entire home/apt,121,1,4,2019-12-26,1.71,2,0
40310976,Near Pearson Airport,310093347,Ricky,,West Humber-Clairville,43.72585,-79.61684,Private room,53,1,6,2020-01-08,2.54,3,336
40310981,Modern & Spacious Studio - 2ppl + Easy Parking,302503888,Wendy,,Lambton Baby Point,43.66215,-79.50256,Entire home/apt,150,1,0,,,2,155
40311148,ice iHost Suites one queen fully furnitured,282935858,Imen,,Waterfront Communities-The Island,43.64235,-79.38098,Entire home/apt,121,1,0,,,2,333
40311560,"Prv Mfl room in perfect location, TTC, bus, subway",187593300,Chris,,Bathurst Manor,43.75992,-79.4625,Private room,50,3,3,2020-01-07,1.25,13,112
40311730,Stylish flat in the heart of the fashion district,399771,Dana,,Waterfront Communities-The Island,43.64615,-79.40087,Entire home/apt,150,4,0,,,2,73
40312061,Fully furnished Mfl Room in perfect location & TTC,187593300,Chris,,Bathurst Manor,43.75812,-79.46112,Private room,50,3,0,,,13,117
40312740,2Bedroom luxury condominium Direct access subway,196998722,Ahmad,,Willowdale East,43.76022,-79.41008,Entire home/apt,231,1,9,2020-01-26,3.25,4,135
40314445,Private Bedroom Core Downtown near Subway station,299599116,Venkata,,Waterfront Communities-The Island,43.64822,-79.38727,Private room,49,1,6,2020-02-04,5.14,1,192
40315049,"☆☆☆Modern & Classy! Heart of Downtown, 1+Den~☆☆☆",211526817,Golsana,,Bay Street Corridor,43.65012,-79.38263,Entire home/apt,179,2,12,2020-02-12,4.68,40,77
40315087,"Welcome To South Pickering Trails, Water & Sand",67497715,Sally,,Rouge,43.80385,-79.12842,Private room,60,1,0,,,1,89
40315250,Noel Suites: AirCanada Centre,180478404,Noel Suites,,Waterfront Communities-The Island,43.64232,-79.37971,Entire home/apt,99,4,0,,,1,0
40319494,Large 2 Bed Suite Downtown Toronto. Free Parking!,99941094,Premium,,Little Portugal,43.64383,-79.4231,Entire home/apt,99,1,10,2020-01-26,3.7,2,7
40321786,Luxury Micro Suite in the Upper Village,9003713,Ben,,Humewood-Cedarvale,43.69697,-79.4358,Entire home/apt,125,2,0,,,2,365
40322851,1 bdr bright apt in hip area,309221183,D Geraldo,,South Riverdale,43.66079,-79.34174,Entire home/apt,60,1,0,,,1,0
40323196,Skylight window queen bedroom in downtown Toronto,263113140,Wenqi,,South Riverdale,43.66282,-79.34323,Private room,34,2,2,2019-12-24,0.78,4,24
40323693,MCS PS 24 Premium City/CN Tower View,50396723,Yumi,,Waterfront Communities-The Island,43.64685,-79.39208,Entire home/apt,150,1,2,2019-12-29,1.18,10,328
40325803,Amazing 3 Bedrooms House - Free Parking,2124835,Joe,,Black Creek,43.76451,-79.5276,Entire home/apt,99,3,0,,,6,0
40326403,"Bachelor’s Pad
Near highway 
mall 
Public transit",246611832,Danyel,,Maple Leaf,43.71894,-79.4816,Entire home/apt,57,1,0,,,1,88
40326722,2 BDRM + Parking + Private Patio - Downtown House,184724401,George,,Dovercourt-Wallace Emerson-Junction,43.67228,-79.43793,Entire home/apt,111,1,0,,,20,275
40327527,"Maple Leaf Sq. +Patio - 1BR + Sofabed - Jays, MTCC",184724401,George,,Waterfront Communities-The Island,43.64387,-79.3816,Entire home/apt,111,1,0,,,20,259
40329423,Luxury Designer Suite - 1 BRM+Sofa Bed+CN Tower,265179021,Samuel,,Waterfront Communities-The Island,43.63937,-79.39951,Entire home/apt,111,1,3,2019-12-28,1.41,4,248
40329593,KATS KASA- ruby room,256465026,Kat,,Old East York,43.69801,-79.337,Private room,60,2,0,,,3,83
40329985,Private 1BR / 1BA Unit in a Toronto Home,276566152,Paul,,Moss Park,43.6618,-79.36803,Entire home/apt,1000,1,2,2020-01-27,2,7,227
40332740,✸✸✺Comfy & Beautiful 2 Bedroom  Plus Parking!~✺✸✸,211526817,Golsana,,Newtonbrook West,43.78049,-79.41715,Entire home/apt,144,2,7,2020-02-11,4.04,40,80
40341452,"1 bedroom w/parking by subway, 401. Safe, Large",86860402,Praveen,,Clanton Park,43.74885,-79.45212,Entire home/apt,121,1,7,2020-01-19,3.39,1,122
40341487,Nice Private Room & Washroom with CN Tower View,50514304,May,,Kensington-Chinatown,43.65194,-79.39534,Private room,50,1,1,2020-01-19,1,7,61
40342916,Clean|Cozy|Comfy space,311776097,Alex,,Wexford/Maryvale,43.7409,-79.30554,Entire home/apt,99,1,1,2019-12-24,0.57,1,69
40343451,"Stunning view unit, walks to distillery district",311781445,Scott,,Moss Park,43.65759,-79.35548,Entire home/apt,93,1,1,2020-01-26,1,2,301
40346662,⭐⭐⭐⭐⭐ Spacious Private Apartment Downtown Toronto,311806688,Tom,,Kensington-Chinatown,43.65372,-79.40033,Entire home/apt,150,1,13,2020-02-09,5,2,46
40346858,⭐⭐⭐⭐⭐ Large Bedroom SmartTV  Kensington DowntownTO,311808169,Ben,,Kensington-Chinatown,43.65397,-79.40049,Private room,99,1,13,2020-02-03,5,2,41
40347026,"⭐⭐⭐⭐⭐  ""The Blue"" Downtown Toronto 5 Star Location",311812420,Brian,,Kensington-Chinatown,43.65328,-79.40136,Private room,87,1,5,2020-02-01,3.06,2,44
40348310,High Park Treehouse Apartment,30930997,Kevin,,High Park North,43.65596,-79.45789,Entire home/apt,72,3,1,2019-12-30,0.64,1,14
40348448,Sweeping Views In High-End Downtown Apartment,311842945,Elodie,,Waterfront Communities-The Island,43.6481,-79.38889,Entire home/apt,170,2,5,2019-12-24,2.08,1,0
40348898,Ginger cushions in a cosy apartment in the Village,940908,German,,North St.James Town,43.66675,-79.37694,Entire home/apt,90,7,1,2020-01-04,0.71,1,14
40348979,"Downtown Charm - CONVENIENCE, VIEW, POOL & SAUNA",98319527,Liliane,,High Park North,43.65674,-79.45254,Entire home/apt,65,1,18,2020-02-09,6.75,1,66
40349107,Cozy 1 BD Basement Apt w/ Separate Entrance,311818674,Edgardo,,West Hill,43.75715,-79.1988,Entire home/apt,50,2,7,2020-02-08,2.73,1,268
40349287,01 nice room around York University,43488381,Runying,,York University Heights,43.76813,-79.49627,Private room,38,3,0,,,35,365
40349299,One Bedroom Apartment Close to Downtown,59953,Zubayer,,Broadview North,43.68867,-79.35421,Entire home/apt,69,2,0,,,1,0
40349559,Cozy and clean studio in Downtown Toronto,310178216,Anoush,,North St.James Town,43.66793,-79.37647,Entire home/apt,60,2,2,2020-01-16,1.46,1,88
40349681,Cozy Home in Downtown Toronto on King West,38022907,Urooj,,Niagara,43.64158,-79.41364,Private room,40,2,4,2020-01-18,1.58,1,6
40350802,Bedroom in a luxurious high-rise condo,172868161,Syed,,Etobicoke West Mall,43.63992,-79.56231,Private room,80,1,0,,,1,258
40350897,The Lodge,2622881,Scott,,Oakwood Village,43.6849,-79.43825,Entire home/apt,150,2,0,,,1,365
40350949,Luxury In The City - Urban Hideaway,93915386,Shereef,,Banbury-Don Mills,43.74269,-79.34976,Private room,1001,3,0,,,3,148
40351065,Stylish & Bright 1 Bedroom+Den Uptown Condo,260621756,AriaRenTo,,Willowdale East,43.77733,-79.41466,Entire home/apt,121,1,3,2020-01-05,1.41,1,54
40351949,Luxuriously peaceful retreat | Close to everything,130950316,Elizabeth,,Wychwood,43.68136,-79.42026,Private room,40,5,2,2020-02-09,2,1,149
40352063,Spacious 2BR Near Subway Station-5min-Free parking,311896974,Katherine,,Oakwood Village,43.69737,-79.44207,Entire home/apt,99,1,10,2020-01-26,3.95,1,142
40352090,Christie Street Main Floor Apartment,18167715,Nick,,Dovercourt-Wallace Emerson-Junction,43.66874,-79.42114,Entire home/apt,76,2,3,2020-02-07,1.67,1,0
40352254,Den in 1+den condo,39259648,Diana,,Mount Pleasant West,43.70794,-79.39854,Private room,42,27,1,2019-12-11,0.45,3,0
40352347,Christmas 50+2bdr Step to CN tower free pool&gym,180034414,Nico,,Waterfront Communities-The Island,43.64314,-79.38109,Entire home/apt,179,1,3,2019-12-23,1.43,3,186
40352583,3 quiet room around York University Subway,43488381,Runying,,York University Heights,43.7683,-79.50456,Private room,34,5,1,2019-12-14,0.47,35,290
40353162,Chic place in Toronto’s most exclusive location,135278014,Vanja,,Annex,43.67112,-79.39315,Entire home/apt,170,1,4,2020-01-01,1.97,1,120
40353533,Elegant Private Apartment In The Heart Of Toronto,311911757,Nghia,,Wychwood,43.67155,-79.43191,Entire home/apt,61,1,18,2020-01-26,6.92,2,339
40353772,"Spacious & Quiet, Near Downtown, TTC, Lake, Humber",311914207,David,,Stonegate-Queensway,43.63648,-79.49473,Private room,54,1,2,2020-01-01,1.09,4,175
40357957,Gorgeous 2 Bedroom CN Tower View,32977187,Shehzad,,Waterfront Communities-The Island,43.64288,-79.38322,Entire home/apt,211,1,3,2020-01-30,1.18,13,128
40362806,"Cozy, warm, clean and home away from home suite",311981600,Wendy,,Bathurst Manor,43.7632,-79.45856,Private room,200,1,0,,,1,262
40364827,3 BR Basement 25 Mins from Downtown,264933696,Feel At Home,,Milliken,43.82435,-79.29182,Entire home/apt,80,5,1,2019-11-30,0.39,1,76
40365312,Cosmopolitan 1BR King West Toronto /Gym and Pool,38459934,Corporate Stays,,Waterfront Communities-The Island,43.64824,-79.3916,Entire home/apt,144,30,1,2020-01-25,1,32,0
40365615,Modern 1 BR King West Toronto with Gym and Pool,38459934,Corporate Stays,,Waterfront Communities-The Island,43.64738,-79.38967,Entire home/apt,119,30,0,,,32,0
40366106,"Nice & Bright, Near Downtown, Lake, TTC, Good area",311914207,David,,Stonegate-Queensway,43.63453,-79.49336,Private room,60,1,0,,,4,167
40366459,!!!!SUNNY ROOM!!!!! FREE BREAKFAST!!!!DOWNTOWN!!!!,299716880,Hunter,,Church-Yonge Corridor,43.66025,-79.37686,Private room,91,2,0,,,3,88
40366762,Modern 1BR entertainment district TOR Pool gym,38459934,Corporate Stays,,Waterfront Communities-The Island,43.64365,-79.39015,Entire home/apt,99,30,0,,,32,0
40366887,5★ LUX House w/ Yoga Room [4 Bedrooms + 2 Bath],56118558,Sean,,Bathurst Manor,43.7608,-79.4571,Entire home/apt,129,2,11,2020-02-05,4.07,12,169
40366959,Luxury 2+2 condo in a great place,259828265,Roya,,Willowdale East,43.75676,-79.40695,Entire home/apt,180,2,1,2020-01-02,0.68,1,291
40367593,Seconds away from Rogers Centre 1BR pool/gym,38459934,Corporate Stays,,Waterfront Communities-The Island,43.64501,-79.38912,Entire home/apt,119,30,0,,,32,0
40367908,"Cozy & Bright, Conveniently Located, Quiet Area",311914207,David,,Stonegate-Queensway,43.63591,-79.49353,Private room,60,1,3,2020-02-02,2.37,4,175
40368301,Private and cozy bedroom with king bed near UTSC,218336992,Chen,,Highland Creek,43.7853,-79.1766,Private room,42,3,2,2019-12-02,0.77,4,41
40368466,Urban sophisticate 1BR Downtown Tor/ Gym,38459934,Corporate Stays,,Waterfront Communities-The Island,43.6483,-79.3875,Entire home/apt,150,30,0,,,32,35
40368742,Cozy detached bedroom near UTSC,218336992,Chen,,Highland Creek,43.78422,-79.17763,Private room,34,3,1,2020-01-05,0.71,4,46
40368894,Cozy detached bedroom near UTSC,218336992,Chen,,Highland Creek,43.78435,-79.17719,Private room,34,3,3,2019-12-09,1.17,4,46
40369247,Luxury Downtown Condo with Amenities & Parking,312035011,"Vanya, Victor, Vladimir",,Niagara,43.63613,-79.40523,Entire home/apt,99,2,0,,,1,50
40369837,Open concept 1BR in Downtown Toronto,38459934,Corporate Stays,,Waterfront Communities-The Island,43.64805,-79.38963,Entire home/apt,155,30,0,,,32,26
40371920,Beautifully Furnished Award-Winning Toronto Loft,312053138,Adam,,Regent Park,43.65855,-79.35905,Entire home/apt,292,31,0,,,1,365
40372523,Affordable 1B Loft DOWNTOWN Entertainment District,17482137,Travis,,Niagara,43.64344,-79.4051,Entire home/apt,99,3,2,2019-12-16,0.95,1,0
40374283,Luxury Spacious Upper Village Suite,9003713,Ben,,Humewood-Cedarvale,43.69834,-79.43432,Entire home/apt,160,2,3,2020-01-02,1.3,2,180
40375149,Most Boujee Area of Toronto - Affordable Price!,9796268,Maria,,Cabbagetown-South St.James Town,43.67008,-79.37024,Entire home/apt,89,2,5,2020-01-02,1.95,1,0
40376182,1 Bedroom,232143847,Hamza,,Keelesdale-Eglinton West,43.68944,-79.46616,Private room,29,1,1,2019-11-30,0.39,1,13
40376221,Downtown 1 Bedroom 1 Bath  in the heart of Toronto,144802806,Rony,,Niagara,43.641,-79.40156,Entire home/apt,110,3,1,2020-01-03,0.7,1,227
40376320,"Centrally located,new building,minutes to subway",312092034,Emily And Nat,,Bay Street Corridor,43.66681,-79.38665,Entire home/apt,99,7,2,2020-01-03,0.94,1,299
40377179,★Landmark View★ Modern Suite Central Downtown+Prkg,312096267,Dan,,Waterfront Communities-The Island,43.64009,-79.39888,Entire home/apt,166,2,10,2020-02-01,3.95,1,0
40377704,Beautiful 3 bedroom sweet home in fabulous area,196998722,Ahmad,,Bedford Park-Nortown,43.74003,-79.41154,Entire home/apt,250,2,8,2020-02-08,3.38,4,86
40379558,COZY-Private Elegant Basement North York-2BR 4Beds,312123015,Henry,,Clanton Park,43.73427,-79.44183,Entire home/apt,80,1,26,2020-02-08,9.75,2,164
40379716,cozy whole space in family atmosphere,232125647,Jackeline,,Dorset Park,43.75762,-79.28891,Entire home/apt,70,2,6,2020-02-07,2.34,1,297
40380804,MODERN 1 BEDROOM CONDO-DOWNTOWN TORONTO-DAN LECKIE,47855766,Elite,,Waterfront Communities-The Island,43.63683,-79.39796,Entire home/apt,150,1,3,2020-01-22,1.91,3,349
40381042,Modern & Chic Condo Downtown Toronto,16249882,Jason,,North St.James Town,43.67018,-79.37644,Private room,81,6,0,,,2,0
40381403,1 Bedroom Furnished condo| CN Tower`Downtown| Path,161787486,Water,,Waterfront Communities-The Island,43.64233,-79.3833,Entire home/apt,89,1,19,2020-01-26,7.4,9,70
40382953,NEW & RENOVATED 4 bedroom 2-storey downtown home,1483823,Christopher,,South Parkdale,43.63454,-79.43545,Entire home/apt,400,3,1,2020-01-03,0.7,3,73
40383584,3000 sq ft 3-storey 6 bedroom lakeside retreat,1483823,Christopher,,South Parkdale,43.63418,-79.43582,Entire home/apt,449,3,0,,,3,52
40391917,Perfect Space in the Heart of Scarborough!,299587172,Stefano,,West Hill,43.76773,-79.19707,Private room,50,1,0,,,1,179
40392632,Discover the Downtown from the Center,312227966,Vanjil,,Waterfront Communities-The Island,43.64405,-79.39179,Entire home/apt,98,1,7,2020-01-25,2.76,3,4
40392633,Modern 1BR close to Rogers Centre Downtown,38459934,Corporate Stays,,Waterfront Communities-The Island,43.64414,-79.39309,Entire home/apt,90,30,0,,,32,0
40393510,Bright Modern 1BR King West Toronto /Gym and Pool,38459934,Corporate Stays,,Waterfront Communities-The Island,43.64846,-79.39158,Entire home/apt,95,30,0,,,32,10
40393898,Comfortable 2 Bed-room Apartment,98712163,Jawad,,Dorset Park,43.76836,-79.28368,Entire home/apt,99,1,2,2020-01-01,1.25,1,164
40394114,Open and bright 2BR 2Bath Financial center Dwntwn,38459934,Corporate Stays,,Waterfront Communities-The Island,43.64862,-79.3873,Entire home/apt,148,30,0,,,32,36
40394782,"Clean, Central, Spacious 1BDR in Parkdale",312245127,Sandrine,,South Parkdale,43.63896,-79.43429,Entire home/apt,54,3,1,2019-12-27,0.6,1,45
40395497,"Renovated, Bright & Cozy Guest Suite ",312250265,Ediz,,Rockcliffe-Smythe,43.66727,-79.49301,Entire home/apt,65,2,4,2020-01-07,1.58,1,225
40396421,Explore Toronto From Central Condo,312227966,Vanjil,,Church-Yonge Corridor,43.65549,-79.37992,Entire home/apt,98,1,10,2020-02-02,4.11,3,28
40396593,2BR- Convention Center,38459934,Corporate Stays,,Waterfront Communities-The Island,43.64854,-79.38895,Entire home/apt,129,30,0,,,32,40
40396746,Amazing Condo In Great Location,164423395,Aviv,,Mount Pleasant West,43.70656,-79.39712,Private room,54,15,0,,,1,24
40396776,1B5-Superior Single Bsmt room in perfect location,291008441,Rebecca,,Bathurst Manor,43.75921,-79.46063,Private room,33,3,0,,,12,123
40396789,"Deluxe Single Bsmt room - Perfect location,TTC St",291008441,Rebecca,,Bathurst Manor,43.75849,-79.46093,Private room,33,3,0,,,12,1
40396921,2BR Downtown Financial Convention Center,38459934,Corporate Stays,,Waterfront Communities-The Island,43.64885,-79.38825,Entire home/apt,139,30,1,2020-01-11,0.86,32,36
40397526,Heart of Downtown Financial District 1BR Gym,38459934,Corporate Stays,,Waterfront Communities-The Island,43.64839,-79.38671,Entire home/apt,99,14,0,,,32,22
40397813,Business Downtown Financial District 1BR Gym,38459934,Corporate Stays,,Waterfront Communities-The Island,43.64916,-79.38742,Entire home/apt,130,30,0,,,32,41
40397974,"Cozy, Clean, and Convenient Bedroom",277692187,Jack,,Maple Leaf,43.71591,-79.49046,Private room,49,1,7,2020-01-09,3.89,4,15
40398149,Downtown Financial District 1BR Gym,38459934,Corporate Stays,,Waterfront Communities-The Island,43.65056,-79.38767,Entire home/apt,95,25,1,2020-01-05,0.73,32,2
40398558,"55th Floor, Best View & Location",307755270,Mosso,,Waterfront Communities-The Island,43.64304,-79.38151,Entire home/apt,121,1,2,2020-01-05,1.36,2,166
40398855,Downtown Toronto Brand New Luxury Condo,223354308,Waterlily,,Bay Street Corridor,43.66363,-79.3875,Entire home/apt,109,2,0,,,3,265
40400036,Cozy private room with a beautiful view to patio.,102857973,Krishna,,Briar Hill-Belgravia,43.69919,-79.44341,Private room,40,7,1,2020-02-11,1,8,63
40400476,"Gorgeous 3BR, 2Bath (SCOTIA ARENA)",55357443,Rakesh,,Waterfront Communities-The Island,43.64391,-79.37998,Entire home/apt,99,1,2,2020-01-12,1.22,58,91
40400521,Top Executive Apartment Bed and Breakfast.,235890651,Henry,,Cabbagetown-South St.James Town,43.66477,-79.37436,Entire home/apt,251,2,1,2020-01-02,0.68,2,180
40401149,Exceptional Views of Toronto. Lux 2 bdrm + 2 bath,312406309,Alex,,Bay Street Corridor,43.661,-79.38669,Entire home/apt,251,2,2,2019-12-06,0.83,1,141
40401161,Personal Bedroom-Executive Townhome. Near Airport!,170738051,Hitesh,,Downsview-Roding-CFB,43.73298,-79.47677,Private room,50,1,0,,,1,83
40402355,Leaside living,312417102,H,,Thorncliffe Park,43.71532,-79.35433,Entire home/apt,125,1,0,,,1,112
40403710,Queen Bed in Quiet 2-Bedroom Condo,158105997,Andrew,,Kingsview Village-The Westway,43.69627,-79.55158,Private room,34,1,1,2019-12-31,0.64,1,17
40404333,Newly Remodeled & Stylish 2Bdr near Yonge/Sheppard,312438327,Mike,,Lansing-Westgate,43.75592,-79.42113,Entire home/apt,159,2,2,2020-02-11,1.09,2,0
40404615,Private Master Bedroom,52196601,Aaira,,Waterfront Communities-The Island,43.6424,-79.3813,Private room,90,1,0,,,23,85
